Entity,label,description,identifier,inScheme,prefix,vocabulary
http://purl.obolibrary.org/obo/NCIT_C25652,requirement,Something that is a necessary condition; something that is obligatory.,NCIT_C25652,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C25755,response,"Any act or phenomena, or behavior, constituting a reply or reaction of a living organism or its part to some foregoing stimulus or agent.",NCIT_C25755,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C28176,parasite,"Any organism that has a close, symbiotic relationship with a separate, host organism.",NCIT_C28176,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C37940,deficit,A lack or deficiency.,NCIT_C37940,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C37994,movement,A change in location or position.,NCIT_C37994,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C38024,specified,Clearly and explicitly stated.,NCIT_C38024,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C40098,taxon,Ranked categories for the classification of organisms according to their suspected evolutionary relationships.,NCIT_C40098,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C41141,flow,The continuous movement characteristic of a liquid or gas.,NCIT_C41141,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C42882,release,To make available; set free.,NCIT_C42882,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C43359,group,Any number of entities (members) considered as a unit.,NCIT_C43359,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C43366,compound,A substance formed by chemical union of two or more elements or ingredients in definite proportion by weight.,NCIT_C43366,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C43414,tolerance,The allowable deviation from a standard; a permissible difference.,NCIT_C43414,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C44280,external,"Happening or arising or located outside or beyond some limits, or especially, some surface.",NCIT_C44280,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C44473,measured,Having been determined by measurement.,NCIT_C44473,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C45997,pH,"Quantity of dimension one used to express on a scale from 0 to 14 the amount-of-substance concentration of hydrogen ion of dilute aqueous solution, calculated as the logarithm of the reciprocal of hydrogen-ion concentration in gram atoms per liter.",NCIT_C45997,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C47933,isotope,A form of a chemical element containing a specific number of neutrons and a specific atomic mass.,NCIT_C47933,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C48164,medium,A substance holding another substance in solution or suspension.,NCIT_C48164,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C49159,proportion,"A part, fraction, share, or number considered in relation to the whole amount or number.",NCIT_C49159,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C49508,"large, larger","Of considerable or relatively great size, extent, or capacity.",NCIT_C49508,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C50710,protrustion,(no definition),NCIT_C50710,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C54264,avoidance,"A conscious or unconscious refusal to encounter situations, activities, or objects; the act or practice of keeping away from or withdrawing from something.",NCIT_C54264,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C60778,performance,An action that is carried out or accomplished.,NCIT_C60778,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61404,spread,The act of extending over a wider scope or expanse of space or time.,NCIT_C61404,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61427,saturated,Impregnation of one substance by another to the greatest possible extent; that concentration of a dissolved substance that cannot be exceeded.,NCIT_C61427,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61460,appendage,A natural prolongation or projection from a part of an organism either animal or plant; a part that is joined to something larger.,NCIT_C61460,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61485,broad,Very large in expanse or scope; having great extent from one side to the other.,NCIT_C61485,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61532,arrangement,The spatial property of the way in which something is placed.,NCIT_C61532,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C61556,defense,Protection from harm.,NCIT_C61556,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C62306,ambient,In or of the immediately surrounding area; relating to the immediate surroundings of something.,NCIT_C62306,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C63390,vapor,The gaseous state of matter that is a solid or liquid at normal room temperature.,NCIT_C63390,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C63795,cross section,A section created by a plane cutting a solid perpendicular to its longest axis.,NCIT_C63795,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C66715,consumption,"The bodily process of taking in and using up something, especially the eating or drinking of something; The act of using something up to the point of depletion.",NCIT_C66715,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C67469,volume fraction,Quotient of the volume of a component and the total volume of the system containing the component.,NCIT_C67469,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C70693,gradient,A graded change in the magnitude of some physical quantity or dimension.,NCIT_C70693,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C73434,air,"A mixture of gases making up the earth's atmosphere, consisting mainly of nitrogen, oxygen, argon, and carbon dioxide.",NCIT_C73434,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C73990,temporal,Of or relating to time or limited by time.,NCIT_C73990,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C78209,ability,The quality of being able to perform; a quality that permits or facilitates achievement or accomplishment.,NCIT_C78209,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C79672,spore,A reproductive cell (usually unicellular) capable of developing into an adult without fusion with another cell.,NCIT_C79672,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C79692,fascicle,"A close cluster, as of flowers or leaves.",NCIT_C79692,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C80489,denominator,The divisor of a fraction.,NCIT_C80489,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C81002,climbing,The act of rising to a higher point.,NCIT_C81002,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C82333,diffusion,The movement of chemical species under the influence of a concentration difference and as a result of random thermal agitation. The species will move from the high concentration area to the low concentration area till the concentration is uniform in the whole phase.,NCIT_C82333,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C88112,photon,"A single unit of electromagnetic radiation, generally considered to be a discrete particle having no mass or charge.",NCIT_C88112,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C88204,desiccation,The act of removing moisture from something.,NCIT_C88204,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C90067,basal,Relating to or located at the lowest portion of a structure.,NCIT_C90067,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C93062,wood,"The hard, fibrous substance composing most of the stem and branches of a tree or shrub, and lying beneath the bark; the xylem.",NCIT_C93062,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C93204,resorption,"A process in which a substance, such as tissue, is lost by being destroyed and then absorbed by the body.",NCIT_C93204,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C9445,rupture,Forcible tearing or disruption of tissue.,NCIT_C9445,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C96684,longest diameter,The longest possible length of a straight line passing through the center of a circular or spheroid object that connects two points on the circumference.,NCIT_C96684,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C52349,obtain,To come into possession of something.,NCIT_C52349,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C14329,microorganism,"A microscopic organism. The term microorganism may refer to a prokaryote or eukaryote, and may be a unicellular or multicellular organism. All taxonomic kingdoms contain microorganisms.",NCIT_C14329,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C166400 ,inclusive,Including the stated limits.,NCIT_C166400,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/NCIT_C17732,visible light,Electromagnetic radiation in the portion of the spectrum from about 380 nm (violet) to 800 nm (red).,NCIT_C17732,http://purl.obolibrary.org/obo/,obo,National Cancer Institute Thesaurus
http://purl.obolibrary.org/obo/OBI_0000971,fresh specimen,A specimen that is output of a specimen creation process used for an investigation without storage.,OBI_0000971,http://purl.obolibrary.org/obo/,obo,Ontology for Biomedical Investigations
http://purl.obolibrary.org/obo/OBI_0001930,categorical value specification,A value specification that is specifies one category out of a fixed number of nominal categories,OBI_0001930,http://purl.obolibrary.org/obo/,obo,Ontology for Biomedical Investigations
