traitID,trait,label,description_encoded,description,comments,inScheme,type,min,max,units,units_UCUM,units_uom,category,category2,category3,category4,created,modified,deprecated_trait_name,constraints,plant_structure_1,plant_structure_2,plant_structure_3,plant_structure_4,measurement_char_1,measurement_char_2,measurement_char_3,measurement_char_4,measurement_char_5,reviewers,reviewer01,reviewer02,reviewer03,reviewer04,reviewer05,reviewer06,reviewer07,reviewer08,reviewer09,reviewer10,references,ref1,ref2,ref3,ref4,ref5,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_11,keyword_12,keyword_13,keyword_14,keyword_15,keyword_16,keyword_17,keyword_18,keyword_19,keyword_20,exact_TOP_verbal,close_TOP_verbal,related_TOP,related_TOP2,exact_other1,close_other1,close_other2,related_other,exact_TRY,close_TRY,related_TRY,exact_LEDA,close_LEDA,related_LEDA,exact_GIFT,close_GIFT,related_GIFT,traitID_code,type_x,trait_category_encoded_x,plant_structure_x,keywords_x,measured_characteristic_x,exact_TOP_verb_x,exact_other1_x,close_TOP_verbal_x,close_other1_verbal_x,close_other2_verbal_x,traitID_x
0011912,leaf_mass_to_stem_mass_ratio,Leaf dry mass to stem dry mass ratio,A plant dry mass trait [TO:0000352] which is the ratio [PATO:0001470] of leaf [PO:0025034] the dry [PATO:0001824] mass [PATO:0000125] to stem [PO:0009047] and branch [PO:0025073] dry mass.,The ratio of whole plant leaf dry mass to whole plant stem dry mass.,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,10,g/g,g/g,gram per gram,leaf morphology trait,leaf mass trait,,,2021-07-14,,leaf_mass_to_stem_mass,,PO_0025034,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000352,PATO_0001824,PO_0009047,PO_0025073,21360,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0011912,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; leaf morphology trait [TO:0000748]; leaf mass trait [TO:0000505],leaf [PO:0025034],plant leaf dry mass [AusTraits:xxxxxxx]; plant stem dry mass [AusTraits:xxxxxxx]; biomass allocation [EnvThes:21360],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011912
0011913,stem_mass_to_shoot_mass_ratio,Stem dry mass to vegetative shoot dry mass ratio,A plant dry mass trait [TO:0000352] which is the ratio [PATO:0001470] of stem [PO:0009047] and branch [PO:0025073] dry [PATO:0001824] mass [PATO:0000125] to vegetative shoot system [PO:0025607] dry mass.,"The ratio of whole plant stem dry mass to whole plant vegetative shoot dry mass. That is, the proportion of aboveground vegetative biomass that is comprised of stems, rather than leaves.",,https://github.com/traitecoevo/APD,STATO_0000251,0,1,g/g,g/g,gram per gram,stem morphology trait,,,,2021-07-14,,support_fraction,,PO_0025034,PO_0009047,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000352,PO_0025073,PATO_0001824,PO_0025607,21360,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plant biomass and allometry: Supportive structure (stem, twig, leaf petiole, leaf sheeth) dry mass p [TRY:3059] (https://www.try-db.org/de/de.php)",,,,,,,,,APD#0011913,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; stem morphology trait [TO:0000361],leaf [PO:0025034]; stem [PO:0009047],plant leaf dry mass [AusTraits:xxxxxxx]; plant stem dry mass [AusTraits:xxxxxxx]; plant shoot dry mass [AusTraits:xxxxxxx]; biomass allocation [EnvThes:21360],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011913
0011914,branch_mass_fraction,Side branch dry mass to whole plant dry mass ratio,A plant dry mass trait [TO:0000352] which is the ratio [PATO:0001470] of side branch [PO:0025073] dry [PATO:0001824] mass [PATO:0000125] to whole plant [PO:0000003] dry mass.,"The ratio of side branch dry mass to whole plant dry mass. That is, the proportion of total plant biomass that is comprised of all branches off the main shoot axis.",,https://github.com/traitecoevo/APD,STATO_0000251,0,1,mg/mg,mg/mg,milligram per milligram,stem mass trait,,,,2021-07-14,,,,PO_0009047,PO_0000003,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000352,PO_0025073,PATO_0001824,21360,TO_0003001,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plant biomass and allometry: branch dry mass per plant dry mass [TRY:137] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0011914,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; stem morphology trait [TO:0000361]; stem mass trait [TO:0000952],stem [PO:0009047]; whole plant [PO:0000003],biomass allocation [EnvThes:21360]; plant stem dry mass [AusTraits:xxxxxxx]; plant dry mass [TO:0000352]; stem dry weight [TO:0003001],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011914
0011915,stem_dry_matter_content,Stem dry matter content,A stem mass trait [TO:0000952] which is the ratio [PATO:0001470] of stem [PO:0009047] (or branch [PO:0025073]) dry [PATO:0001824] mass [PATO:0000125] to stem (or branch) fresh [EnvThes:21976] mass.,The ratio of stem (or branch) dry mass to stem (or branch) fresh mass.,,https://github.com/traitecoevo/APD,STATO_0000251,100,1000,mg/g,mg/g,milligram per gram,stem mass trait,,,,2021-07-14,,,,PO_0009047,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000952,PO_0025073,PATO_0001824,21976,TO_0003001,TO_0003000,21360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stem dry mass per stem fresh mass (stem dry matter content, StDMC) [TRY:1181] (https://www.try-db.org/de/de.php)",,,,,,,,,APD#0011915,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; stem morphology trait [TO:0000361]; stem mass trait [TO:0000952],stem [PO:0009047],stem dry mass [TO:0003001]; stem fresh mass [TO:0003000]; biomass allocation [EnvThes:21360],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011915
0011916,stem_water_content_per_saturated_mass,Stem water content per unit saturated stem mass,"A stem mass trait [TO:0000952] which is the ratio [PATO:0001470] of the mass [PATO:0000125] of water [CHEBI:15377] in a stem [PO:0009047] to stem fresh [EnvThes:21976] mass [TO:0003000] in a stem that is at maximum [NCIT:C25564] water holding capacity [IOBC:200906064703668091], known as full turgor [PATO:0001620].","The ratio of the mass of water in a stem (stem water content) to total stem mass, measured in a saturated stem. A saturated stem is one that has been hydrated to its maximal water holding capacity and is at full turgor.",,https://github.com/traitecoevo/APD,STATO_0000251,0.1,10,g/g,g/g,gram per gram,stem mass trait,,,,2021-07-14,,,,PO_0009047,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000952,CHEBI_15377,21976,TO_0003000,2.00906E+17,PATO_0001620,NCIT_C25564,NCIT_C61427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Wood (sapwood) water content [TRY:1097] (https://www.try-db.org/de/de.php),,,,,,,,APD#0011916,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; stem morphology trait [TO:0000361]; stem mass trait [TO:0000952],stem [PO:0009047],water [CHEBI:15377]; turgor [PATO:0001620]; saturated [NCIT:C61427]; water holding capacity [IOBC:200906064703668091],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011916
0011917,stem_mass_fraction,Stem mass fraction,A plant dry mass trait [TO:0000352] which is the ratio [PATO:0001470] of total whole plant [PO:0000003] stem [PO:0009047] dry [PATO:0001824] mass [PATO:0000125] to whole plant dry mass.,"The ratio of stem dry mass to whole plant dry mass. That is, the proportion of total plant biomass that is comprised of stems and branches.",,https://github.com/traitecoevo/APD,STATO_0000251,0.01,1,g/g,g/g,gram per gram,stem mass trait,,,,2021-07-14,,,,PO_0009047,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000352,PO_0000003,PATO_0001824,TO_0003001,21360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plant biomass and allometry: Stem dry mass per plant dry mass per plant [TRY:136] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0011917,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; stem morphology trait [TO:0000361]; stem mass trait [TO:0000952],stem [PO:0009047],stem dry mass [TO:0003001]; plant dry mass [TO:0000352]; biomass allocation [EnvThes:21360],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0011917
0012010,bark_morphology,Bark morphology,A bark morphology trait which is the texture [PATO:0000150] of the bark [PO:0004518] of Eucalyptus trees.,Broad categories that describe the texture of Eucalyptus bark.,,https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,bark morphology trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000915,PATO_0001708,PATO_0000117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,PO_0009047,PATO_0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012010,categorical,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits],bark [PO:0004518],texture [PATO:0000150]; bark morphology [FLOPO:0008799],texture [PATO:0000150],,,,,,0012010
0012011,bark_thickness,Bark thickness,"A bark morphology trait which is the thickness [PATO:0000915] of the bark [PO:0004518]. The corresponding stem [PO:0009047] diameter [PATO:0001334] should also be recorded so that a scaled measure, the bark thickness to stem diameter ratio, can also be calculated.",Thickness of the bark on the stem.,"The corresponding stem diameter should also be recorded so that a scaled measure, the bark thickness to stem diameter ratio, can also be calculated.",https://github.com/traitecoevo/APD,STATO_0000251,0.01,50,mm,mm,millimetre,bark morphology trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000915,PATO_0001708,PATO_0000117,NCIT_C25390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,PATO_0001470,PO_0009047,PATO_0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP283,NA,NA,NA,NA,NA,NA,NA,"Bark thickness [TRY:24, TRY:3355, TRY:3356] (https://www.try-db.org/de/de.php)",,,,,,,,,APD#0012011,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits],bark [PO:0004518],,thickness [PATO:0000915] < 1-D extent [PATO:0001708] < size [PATO:0000117],stem bark thickness [TOP:283],,,,,0012011
0012012,bark_thickness_index,Scaled bark thickness,A bark morphology trait which is the ratio [PATO:0001470] of two times bark [PO:0004518] thickness [PATO:0000915] to the stem [PO:0009047] diameter [PATO:0001334].,"The ratio of two times a single bark thickness measure to stem diameter, to adjust for increasing bark thickness with increasing stem diameter.",,https://github.com/traitecoevo/APD,STATO_0000251,0.001,1,mm/mm,mm/mm,millimetre per millimetre,bark morphology trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,PATO_0001353,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawes et al [doi:10.1111/1365-2745.12035],Lawes 2013,NA,NA,NA,NA,PATO_0001824,21976,PATO_0000918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP283,NA,NA,NA,NA,NA,NA,,"Bark thickness [TRY:24, 3355, 3356] (https://www.try-db.org/de/de.php)",,,,,,,,APD#0012012,numeric,,bark [PO:0004518],,thickness [PATO:0000915] < 1-D extent [PATO:0001708] < size [PATO:0000117]; index [NCIT:C25390],,,stem bark thickness [TOP:283],,,0012012
0012013,bark_density,Bark density,The ratio [PATO:0001470] of bark [PO:0004518] dry [PATO:0001824] mass [PATO:0000125] to the corresponding fresh [EnvThes:21976] bark volume [PATO:0000918].,The ratio of bark dry mass to bark fresh volume.,,https://github.com/traitecoevo/APD,STATO_0000251,0.1,1.1,mg/mm3,mg/mm3,milligram per cubic millimetre,bark mass trait,,,,2021-07-14,,,,PO_0004518,PO_0009047,NA,NA,PATO_0000125,PATO_0001351,22003,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,PATO_0001824,21564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP282,NA,NA,NA,NA,NA,NA,NA,Bark density (bark dry mass per bark volume) [TRY:248] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0012013,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits]; bark mass trait [AusTraits],bark [PO:0004518],,"mass [PATO:0000125]; volume density [PATO:0001353]; ratio, proportion [PATO:0001470]", stem bark dry mass per stem bark fresh volume [TOP:282],,,,,0012013
0012014,bark_dry_mass_per_surface_area,Bark dry mass per unit bark surface area,The ratio [PATO:0001470] of bark [PO:0004518] dry [PATO:0001824] mass [PATO:0000125] to the corresponding bark surface area [EnvThes:21564].,The ratio of bark dry mass to bark surface area.,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,1,g/cm2,g/cm2,gram per square centimetre,bark mass trait,,,,2021-07-14,,bark_mass_area,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,CHEBI_15377,PATO_0001824,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012014,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits]; bark mass trait [AusTraits],bark [PO:0004518]; stem [PO:0009047],surface area [EnvThes:21564],"mass [PATO:0000125]; area density [PATO:0001351]; per unit area [EnvThes:22003]; ratio, proportion [PATO:0001470]",,,,,,0012014
0012015,bark_water_content_per_dry_mass,Bark water content per unit bark dry mass,The ratio [PATO:0001470] of the mass [PATO:0000125] of water [CHEBI:15377] in bark [PO:0004518] to bark dry [PATO:0001824] mass.,The ratio of the mass of water in bark (bark water content) to bark dry mass.,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,1,g/g,g/g,gram per gram,bark mass trait,,,,2021-07-14,,,,PO_0004518,NA,NA,NA,PATO_0000125,ECSO_00000619,PATO_0001470,STATO_0000300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000952,CHEBI_15377,21976,2.00906E+17,PATO_0001620,NCIT_C25564,NCIT_C61427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012015,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits]; bark mass trait [AusTraits],bark [PO:0004518],bark water content [AusTraits:xxxxxxx]; bark dry mass [AusTraits:xxxxxxx],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0012015
0012016,bark_water_content_per_saturated_mass,Bark water content per unit saturated bark mass,"A bark mass trait [TO:0000952] which is the ratio [PATO:0001470] of the mass [PATO:0000125] of water [CHEBI:15377] in bark [PO:0004518] to the fresh [EnvThes:21976] mass of bark that is at maximum [NCIT:C25564] water holding capacity [IOBC:200906064703668091], known as full turgor [PATO:0001620].","The ratio of the mass of water in bark (bark water content) to total bark mass, measured in saturated bark. Saturated bark is bark that has been hydrated to its maximal water holding capacity and is at full turgor.   ",,https://github.com/traitecoevo/APD,STATO_0000251,0.1,10,g/g,g/g,gram per gram,bark mass trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0001334,PATO_0001708,PATO_0000117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000043,NCIT_C25564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012016,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; bark morphology trait [AusTraits]; bark mass trait [AusTraits],bark [PO:0004518],water [CHEBI:15377]; turgor [PATO:0001620]; saturated [NCIT:C61427]; water holding capacity [IOBC:200906064703668091],"mass [PATO:0000125]; mass fraction [ECSO:00000619]; ratio, proportion [PATO:0001470]; dimensionless ratio [STATO:0000300]",,,,,,0012016
0012111,root_diameter,Root diameter,A root morphology trait [TO:0000043] which is the maximum [NCIT:C25564] root [PO:0009005] diameter [PATO:0001334] of a plant.,Maximum root diameter.,,https://github.com/traitecoevo/APD,STATO_0000251,0.01,1000,mm,mm,millimetre,root morphology trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000985,STATO_0000252,PATO_0002009,PATO_0000150,PO_0025025,TO_0001058,FLOPO_0003673,FLOPO_0013872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012111,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; root system morphology trait [TO:0000985]; root morphology trait [TO:0000043],root [PO:0009005],,diameter [PATO:0001334] < 1-D extent [PATO:0001708] < size [PATO:0000117],,,,,,0012111
0012112,root_morphology,Root system morphology,A root system morphology trait [TO:0000985] which is a categorical [STATO:0000252] trait that captures the branchiness [PATO:0002009] and texture [PATO:0000150] of the root system [PO:0025025] and the root system depth [TO:0001058].,Categorical root system descriptions that indicate the branchiness and texture of the root system and the depth of the root system.,,https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,root branchiness trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000918,PATO_0001710,PATO_0000117,STATO_0000300,PATO_0001470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannon 1949,NA,NA,NA,NA,NA,TO_0000985,20581,FLOPO_0003673,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0012112,categorical,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; root system morphology trait [TO:0000985]; root branchiness trait [AusTraits],root [PO:0009005],root branchiness [FLOPO:0003673]; root texture [FLOPO:0013872]; root system depth [TO:0001058],shape [PATO:0000052],,,,,,0012112
0012113,root_fine_root_coarse_root_ratio,Fine root volume to coarse root volume ratio,A root system morphology trait [TO:0000985] which is the ratio [PATO:0001470] of the volume [PATO:0000918] of fine roots [EnvThes:20581] (those <0.5mm in diameter) to the volume of coarse roots (those >0.5 mm in diameter).,The ratio of the volume of fine roots (<0.5mm diameter) to the volume of coarse roots (>0.5mm diameter).,,https://github.com/traitecoevo/APD,STATO_0000251,0.05,50,mm3/mm3,mm3/mm3,cubic millimetre per cubic millimetre,root branchiness trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000125,STATO_0000034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000985,PATO_0000060,PATO_0001595,FLOPO_0003673,TO_0001058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Fine root dry mass fraction that is taproot (taproot dry mass per fine root dry mass) [TRY:2011] (https://www.try-db.org/de/de.php),,,,,,,,APD#0012113,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; root system morphology trait [TO:0000985]; root branchiness trait [AusTraits],root [PO:0009005],fine roots [EnvThes:20581]; coarse roots [AusTraits:xxxxxxx]; root branchiness [FLOPO:0003673],"volume [PATO:0000918] < 3-D extent [PATO:0001710] < size [PATO:0000117]; dimensionless ratio [STATO:0000300]; ratio, proportion [PATO:0001470];",,,,,,0012113
0012114,root_distribution_coefficient,Root biomass depth distribution coefficient,"A root system morphology trait [TO:0000985] which is a model parameter [STATO:0000034] indicating the distribution [PATO:0000060] of a plant's roots [PO:0009005] with depth [PATO:0001595]. To calculate the model parameter, the required input is a plot of the cumulative root distribution from the surface, where [Y] is the cumulative fraction of roots from the surface to a depth [d]. An asymptotic nonlinear model is used to describe the vertical root distribution: Y = 1 - b^d where Y is the cumulative root fraction from the surface to soil depth d in centimeters and b the estimated parameter.","Root biomass depth distribution coefficient ('B' from Gale & Grigal 1987), where high values indicate that root biomass is allocated deeper in the soil. To calculate the model parameter, the required input is a plot of the cumulative root distribution from the surface, where [Y] is the cumulative fraction of roots from the surface to a depth [d]. An asymptotic nonlinear model is used to describe the vertical root distribution: Y = 1 - b^d where Y is the cumulative root fraction from the surface to soil depth d in centimeters and b the estimated parameter.",,https://github.com/traitecoevo/APD,STATO_0000251,0.5,1,{dimensionless},{dimensionless},{dimensionless},root branchiness trait,,,,2021-07-14,,,,PO_0009005,NA,NA,NA,PATO_0000141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gale and Grigal 1987 [doi:10.1139/x87-131],Gale and Grigal 1987,NA,NA,NA,NA,TO_0000985,PO_0025025,PO_0020127,PATO_0000573,PATO_0000591,PO_0020121,FLOPO_0003673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Root evenness of dry mass vertical distribution [TRY:3033] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0012114,numeric,plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; root system morphology trait [TO:0000985]; root branchiness trait [AusTraits],root [PO:0009005],root branchiness [FLOPO:0003673]; root system depth [TO:0001058],mass [PATO:0000125]; model parameter [STATO:0000034],,,,,,0012114
